Sample	Day	IVC	Embryo	Batch	Day_Emb	Lineage	Sex
Tri_hv_D6_IVC1_E12_B1_69	D6	IVC1	E12	B1	D6_E12	TE	Female
Tri_hv_D6_IVC1_E12_B1_70	D6	IVC1	E12	B1	D6_E12	TE	Female
Tri_hv_D6_IVC1_E12_B1_71	D6	IVC1	E12	B1	D6_E12	TE	Female
Tri_hv_D6_IVC1_E12_B1_72	D6	IVC1	E12	B1	D6_E12	TE	Female
Tri_hv_D6_IVC1_E12_B1_74	D6	IVC1	E12	B1	D6_E12	TE	Female
Tri_hv_D6_IVC1_E12_B1_75	D6	IVC1	E12	B1	D6_E12	TE	Female
Tri_hv_D6_IVC1_E12_B1_76	D6	IVC1	E12	B1	D6_E12	TE	Female
Tri_hv_D6_IVC1_E12_B1_77	D6	IVC1	E12	B1	D6_E12	TE	Female
Tri_hv_D6_IVC1_E12_B1_78	D6	IVC1	E12	B1	D6_E12	TE	Female
Tri_hv_D6_IVC1_E12_B1_79	D6	IVC1	E12	B1	D6_E12	TE	Female
Tri_hv_D6_IVC1_E12_B1_80	D6	IVC1	E12	B1	D6_E12	TE	Female
Tri_hv_D6_IVC1_E12_B1_81	D6	IVC1	E12	B1	D6_E12	TE	Female
Tri_hv_D6_IVC1_E12_B1_82	D6	IVC1	E12	B1	D6_E12	TE	Female
Tri_hv_D6_IVC1_E12_B1_83	D6	IVC1	E12	B1	D6_E12	TE	Female
Tri_hv_D6_IVC1_E12_B1_84	D6	IVC1	E12	B1	D6_E12	TE	Female
Tri_hv_D6_IVC1_E12_B1_85	D6	IVC1	E12	B1	D6_E12	TE	Female
Tri_hv_D6_IVC1_E12_B1_86	D6	IVC1	E12	B1	D6_E12	TE	Female
Tri_hv_D6_IVC1_E12_B1_87	D6	IVC1	E12	B1	D6_E12	TE	Female
Tri_hv_D6_IVC1_E12_B1_88	D6	IVC1	E12	B1	D6_E12	TE	Female
Tri_hv_D6_IVC1_E12_B1_89	D6	IVC1	E12	B1	D6_E12	TE	Female
Tri_hv_D6_IVC1_E12_B1_90	D6	IVC1	E12	B1	D6_E12	TE	Female
Tri_hv_D6_IVC1_E12_B1_91	D6	IVC1	E12	B1	D6_E12	TE	Female
Tri_hv_D6_IVC1_E12_B1_92	D6	IVC1	E12	B1	D6_E12	TE	Female
Tri_hv_D6_IVC1_E12_B1_93	D6	IVC1	E12	B1	D6_E12	TE	Female
Tri_hv_D6_IVC1_E12_B1_94	D6	IVC1	E12	B1	D6_E12	TE	Female
Tri_hv_D6_IVC1_E12_B1_95	D6	IVC1	E12	B1	D6_E12	TE	Female
Tri_hv_D6_IVC1_E12_B1_96	D6	IVC1	E12	B1	D6_E12	TE	Female
Tri_hv_D6_IVC1_E9_B3_1	D6	IVC1	E9	B3	D6_E9	PE	Male
Tri_hv_D6_IVC1_E9_B3_2	D6	IVC1	E9	B3	D6_E9	TE	Male
Tri_hv_D6_IVC1_E9_B3_3	D6	IVC1	E9	B3	D6_E9	TE	Male
Tri_hv_D6_IVC1_E9_B3_4	D6	IVC1	E9	B3	D6_E9	TE	Male
Tri_hv_D6_IVC1_E9_B3_5	D6	IVC1	E9	B3	D6_E9	TE	Male
Tri_hv_D6_IVC1_E9_B3_6	D6	IVC1	E9	B3	D6_E9	TE	Male
Tri_hv_D6_IVC1_E9_B3_7	D6	IVC1	E9	B3	D6_E9	TE	Male
Tri_hv_D6_IVC1_E9_B3_8	D6	IVC1	E9	B3	D6_E9	TE	Male
Tri_hv_D6_IVC1_E9_B3_9	D6	IVC1	E9	B3	D6_E9	TE	Male
Tri_hv_D6_IVC1_E9_B3_10	D6	IVC1	E9	B3	D6_E9	TE	Male
Tri_hv_D6_IVC1_E9_B3_11	D6	IVC1	E9	B3	D6_E9	Epi	Male
Tri_hv_D6_IVC1_E9_B3_12	D6	IVC1	E9	B3	D6_E9	TE	Male
Tri_hv_D6_IVC1_E9_B3_13	D6	IVC1	E9	B3	D6_E9	TE	Male
Tri_hv_D6_IVC1_E9_B3_14	D6	IVC1	E9	B3	D6_E9	TE	Male
Tri_hv_D6_IVC1_E9_B3_15	D6	IVC1	E9	B3	D6_E9	PE	Male
Tri_hv_D6_IVC1_E9_B3_16	D6	IVC1	E9	B3	D6_E9	TE	Male
Tri_hv_D6_IVC1_E9_B3_18	D6	IVC1	E9	B3	D6_E9	TE	Male
Tri_hv_D6_IVC1_E9_B3_19	D6	IVC1	E9	B3	D6_E9	TE	Male
Tri_hv_D6_IVC1_E9_B3_20	D6	IVC1	E9	B3	D6_E9	TE	Male
Tri_hv_D6_IVC1_E9_B3_21	D6	IVC1	E9	B3	D6_E9	TE	Male
Tri_hv_D6_IVC1_E9_B3_22	D6	IVC1	E9	B3	D6_E9	TE	Male
Tri_hv_D6_IVC1_E9_B3_24	D6	IVC1	E9	B3	D6_E9	TE	Male
Tri_hv_D6_IVC1_E10_B2_25	D6	IVC1	E10	B2	D6_E10	TE	Male
Tri_hv_D6_IVC1_E10_B2_26	D6	IVC1	E10	B2	D6_E10	TE	Male
Tri_hv_D6_IVC1_E10_B2_27	D6	IVC1	E10	B2	D6_E10	TE	Male
Tri_hv_D6_IVC1_E10_B2_28	D6	IVC1	E10	B2	D6_E10	TE	Male
Tri_hv_D6_IVC1_E10_B2_29	D6	IVC1	E10	B2	D6_E10	TE	Male
Tri_hv_D6_IVC1_E10_B2_30	D6	IVC1	E10	B2	D6_E10	TE	Male
Tri_hv_D6_IVC1_E10_B2_31	D6	IVC1	E10	B2	D6_E10	TE	Male
Tri_hv_D6_IVC1_E10_B2_32	D6	IVC1	E10	B2	D6_E10	TE	Male
Tri_hv_D6_IVC1_E10_B2_41	D6	IVC1	E10	B2	D6_E10	TE	Male
Tri_hv_D6_IVC1_E10_B2_42	D6	IVC1	E10	B2	D6_E10	TE	Male
Tri_hv_D6_IVC1_E10_B2_43	D6	IVC1	E10	B2	D6_E10	TE	Male
Tri_hv_D6_IVC1_E10_B2_44	D6	IVC1	E10	B2	D6_E10	Epi	Male
Tri_hv_D6_IVC1_E10_B2_45	D6	IVC1	E10	B2	D6_E10	TE	Male
Tri_hv_D6_IVC1_E10_B2_46	D6	IVC1	E10	B2	D6_E10	TE	Male
Tri_hv_D6_IVC1_E10_B2_47	D6	IVC1	E10	B2	D6_E10	PE	Male
Tri_hv_D6_IVC1_E10_B2_48	D6	IVC1	E10	B2	D6_E10	TE	Male
Tri_hv_D6_IVC1_E10_B2_49	D6	IVC1	E10	B2	D6_E10	Epi	Male
Tri_hv_D6_IVC1_E10_B2_50	D6	IVC1	E10	B2	D6_E10	TE	Male
Tri_hv_D6_IVC1_E10_B2_51	D6	IVC1	E10	B2	D6_E10	TE	Male
Tri_hv_D6_IVC1_E10_B2_52	D6	IVC1	E10	B2	D6_E10	TE	Male
Tri_hv_D6_IVC1_E10_B2_53	D6	IVC1	E10	B2	D6_E10	TE	Male
Tri_hv_D6_IVC1_E10_B2_54	D6	IVC1	E10	B2	D6_E10	TE	Male
Tri_hv_D6_IVC1_E10_B2_55	D6	IVC1	E10	B2	D6_E10	TE	Male
Tri_hv_D6_IVC1_E10_B2_56	D6	IVC1	E10	B2	D6_E10	PE	Male
Tri_hv_D6_IVC1_E11_B2_58	D6	IVC1	E11	B2	D6_E11	TE	Male
Tri_hv_D6_IVC1_E11_B2_60	D6	IVC1	E11	B2	D6_E11	TE	Male
Tri_hv_D6_IVC1_E11_B2_62	D6	IVC1	E11	B2	D6_E11	TE	Male
Tri_hv_D6_IVC1_E11_B2_63	D6	IVC1	E11	B2	D6_E11	PE	Male
Tri_hv_D6_IVC1_E11_B2_64	D6	IVC1	E11	B2	D6_E11	TE	Male
Tri_hv_D6_IVC1_E11_B2_65	D6	IVC1	E11	B2	D6_E11	TE	Male
Tri_hv_D6_IVC1_E11_B2_66	D6	IVC1	E11	B2	D6_E11	TE	Male
Tri_hv_D6_IVC1_E11_B2_67	D6	IVC1	E11	B2	D6_E11	TE	Male
Tri_hv_D6_IVC1_E11_B2_68	D6	IVC1	E11	B2	D6_E11	TE	Male
Tri_hv_D6_IVC1_E11_B2_69	D6	IVC1	E11	B2	D6_E11	TE	Male
Tri_hv_D6_IVC1_E11_B2_70	D6	IVC1	E11	B2	D6_E11	TE	Male
Tri_hv_D6_IVC1_E11_B2_71	D6	IVC1	E11	B2	D6_E11	TE	Male
Tri_hv_D6_IVC1_E11_B2_72	D6	IVC1	E11	B2	D6_E11	Epi	Male
Tri_hv_D6_IVC1_E11_B2_74	D6	IVC1	E11	B2	D6_E11	TE	Male
Tri_hv_D6_IVC1_E11_B2_75	D6	IVC1	E11	B2	D6_E11	Epi	Male
Tri_hv_D6_IVC1_E11_B2_76	D6	IVC1	E11	B2	D6_E11	TE	Male
Tri_hv_D6_IVC1_E11_B2_77	D6	IVC1	E11	B2	D6_E11	TE	Male
Tri_hv_D6_IVC1_E11_B2_78	D6	IVC1	E11	B2	D6_E11	TE	Male
Tri_hv_D6_IVC1_E11_B2_79	D6	IVC1	E11	B2	D6_E11	Epi	Male
Tri_hv_D6_IVC1_E11_B2_80	D6	IVC1	E11	B2	D6_E11	TE	Male
Tri_hv_D6_IVC1_E11_B2_81	D6	IVC1	E11	B2	D6_E11	TE	Male
Tri_hv_D6_IVC1_E11_B2_82	D6	IVC1	E11	B2	D6_E11	PE	Male
Tri_hv_D6_IVC1_E11_B2_83	D6	IVC1	E11	B2	D6_E11	TE	Male
Tri_hv_D6_IVC1_E11_B2_84	D6	IVC1	E11	B2	D6_E11	TE	Male
Tri_hv_D6_IVC1_E11_B2_85	D6	IVC1	E11	B2	D6_E11	TE	Male
Tri_hv_D6_IVC1_E11_B2_86	D6	IVC1	E11	B2	D6_E11	TE	Male
Tri_hv_D6_IVC1_E11_B2_87	D6	IVC1	E11	B2	D6_E11	TE	Male
Tri_hv_D6_IVC1_E11_B2_88	D6	IVC1	E11	B2	D6_E11	TE	Male
Tri_hv_D8_IVC2_E3_B1_1	D8	IVC2	E3	B1	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B1_2	D8	IVC2	E3	B1	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B1_3	D8	IVC2	E3	B1	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B1_5	D8	IVC2	E3	B1	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B1_6	D8	IVC2	E3	B1	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B1_7	D8	IVC2	E3	B1	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B1_8	D8	IVC2	E3	B1	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B1_9	D8	IVC2	E3	B1	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B1_10	D8	IVC2	E3	B1	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B1_14	D8	IVC2	E3	B1	D8_E3	Epi	Female
Tri_hv_D8_IVC2_E3_B1_16	D8	IVC2	E3	B1	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B1_17	D8	IVC2	E3	B1	D8_E3	PE	Female
Tri_hv_D8_IVC2_E3_B1_18	D8	IVC2	E3	B1	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B1_22	D8	IVC2	E3	B1	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B1_23	D8	IVC2	E3	B1	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B1_24	D8	IVC2	E3	B1	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B1_25	D8	IVC2	E3	B1	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B1_27	D8	IVC2	E3	B1	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B1_30	D8	IVC2	E3	B1	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B1_34	D8	IVC2	E3	B1	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B1_35	D8	IVC2	E3	B1	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B1_42	D8	IVC2	E3	B1	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B1_46	D8	IVC2	E3	B1	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B1_49	D8	IVC2	E3	B1	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B1_50	D8	IVC2	E3	B1	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B1_51	D8	IVC2	E3	B1	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B1_54	D8	IVC2	E3	B1	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B1_59	D8	IVC2	E3	B1	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B1_63	D8	IVC2	E3	B1	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B1_64	D8	IVC2	E3	B1	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B1_65	D8	IVC2	E3	B1	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B1_67	D8	IVC2	E3	B1	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B1_68	D8	IVC2	E3	B1	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B1_73	D8	IVC2	E3	B1	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B1_75	D8	IVC2	E3	B1	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B1_76	D8	IVC2	E3	B1	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B1_77	D8	IVC2	E3	B1	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B1_78	D8	IVC2	E3	B1	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B1_79	D8	IVC2	E3	B1	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B1_80	D8	IVC2	E3	B1	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B1_81	D8	IVC2	E3	B1	D8_E3	PE	Female
Tri_hv_D8_IVC2_E3_B1_82	D8	IVC2	E3	B1	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B1_85	D8	IVC2	E3	B1	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B1_86	D8	IVC2	E3	B1	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B1_87	D8	IVC2	E3	B1	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B1_88	D8	IVC2	E3	B1	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B1_89	D8	IVC2	E3	B1	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B1_90	D8	IVC2	E3	B1	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B1_91	D8	IVC2	E3	B1	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B1_92	D8	IVC2	E3	B1	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B1_93	D8	IVC2	E3	B1	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B1_94	D8	IVC2	E3	B1	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B1_95	D8	IVC2	E3	B1	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B1_96	D8	IVC2	E3	B1	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B2_1	D8	IVC2	E3	B2	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B2_2	D8	IVC2	E3	B2	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B2_3	D8	IVC2	E3	B2	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B2_4	D8	IVC2	E3	B2	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B2_5	D8	IVC2	E3	B2	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B2_6	D8	IVC2	E3	B2	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B2_7	D8	IVC2	E3	B2	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B2_8	D8	IVC2	E3	B2	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B2_9	D8	IVC2	E3	B2	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B2_10	D8	IVC2	E3	B2	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B2_11	D8	IVC2	E3	B2	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B2_13	D8	IVC2	E3	B2	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B2_14	D8	IVC2	E3	B2	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B2_15	D8	IVC2	E3	B2	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B2_16	D8	IVC2	E3	B2	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B2_17	D8	IVC2	E3	B2	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B2_19	D8	IVC2	E3	B2	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B2_20	D8	IVC2	E3	B2	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B2_21	D8	IVC2	E3	B2	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B2_22	D8	IVC2	E3	B2	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B2_25	D8	IVC2	E3	B2	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B2_26	D8	IVC2	E3	B2	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B2_27	D8	IVC2	E3	B2	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B2_28	D8	IVC2	E3	B2	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B2_30	D8	IVC2	E3	B2	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B2_31	D8	IVC2	E3	B2	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B2_32	D8	IVC2	E3	B2	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B2_34	D8	IVC2	E3	B2	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B2_35	D8	IVC2	E3	B2	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B2_36	D8	IVC2	E3	B2	D8_E3	PE	Female
Tri_hv_D8_IVC2_E3_B2_37	D8	IVC2	E3	B2	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B2_38	D8	IVC2	E3	B2	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B2_40	D8	IVC2	E3	B2	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B2_41	D8	IVC2	E3	B2	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B2_43	D8	IVC2	E3	B2	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B2_44	D8	IVC2	E3	B2	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B2_45	D8	IVC2	E3	B2	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B2_46	D8	IVC2	E3	B2	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B2_48	D8	IVC2	E3	B2	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B2_49	D8	IVC2	E3	B2	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B2_50	D8	IVC2	E3	B2	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B2_51	D8	IVC2	E3	B2	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B2_52	D8	IVC2	E3	B2	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B2_54	D8	IVC2	E3	B2	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B2_55	D8	IVC2	E3	B2	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B2_56	D8	IVC2	E3	B2	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B2_57	D8	IVC2	E3	B2	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B2_58	D8	IVC2	E3	B2	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B2_59	D8	IVC2	E3	B2	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B2_60	D8	IVC2	E3	B2	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B2_62	D8	IVC2	E3	B2	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B2_63	D8	IVC2	E3	B2	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B2_64	D8	IVC2	E3	B2	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B2_65	D8	IVC2	E3	B2	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B2_66	D8	IVC2	E3	B2	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B2_67	D8	IVC2	E3	B2	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B2_68	D8	IVC2	E3	B2	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B2_69	D8	IVC2	E3	B2	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B2_70	D8	IVC2	E3	B2	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B2_71	D8	IVC2	E3	B2	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B2_72	D8	IVC2	E3	B2	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B2_73	D8	IVC2	E3	B2	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B2_74	D8	IVC2	E3	B2	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B2_75	D8	IVC2	E3	B2	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B2_76	D8	IVC2	E3	B2	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B2_77	D8	IVC2	E3	B2	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B2_79	D8	IVC2	E3	B2	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B2_80	D8	IVC2	E3	B2	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B2_81	D8	IVC2	E3	B2	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B2_82	D8	IVC2	E3	B2	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B2_83	D8	IVC2	E3	B2	D8_E3	PE	Female
Tri_hv_D8_IVC2_E3_B2_84	D8	IVC2	E3	B2	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B2_85	D8	IVC2	E3	B2	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B2_86	D8	IVC2	E3	B2	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B2_88	D8	IVC2	E3	B2	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B2_89	D8	IVC2	E3	B2	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B2_90	D8	IVC2	E3	B2	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B2_91	D8	IVC2	E3	B2	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B2_92	D8	IVC2	E3	B2	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B2_93	D8	IVC2	E3	B2	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B2_95	D8	IVC2	E3	B2	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B2_96	D8	IVC2	E3	B2	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B3_1	D8	IVC2	E3	B3	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B3_2	D8	IVC2	E3	B3	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B3_3	D8	IVC2	E3	B3	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B3_4	D8	IVC2	E3	B3	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B3_5	D8	IVC2	E3	B3	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B3_6	D8	IVC2	E3	B3	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B3_7	D8	IVC2	E3	B3	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B3_8	D8	IVC2	E3	B3	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B3_9	D8	IVC2	E3	B3	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B3_10	D8	IVC2	E3	B3	D8_E3	PE	Female
Tri_hv_D8_IVC2_E3_B3_11	D8	IVC2	E3	B3	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B3_12	D8	IVC2	E3	B3	D8_E3	PE	Female
Tri_hv_D8_IVC2_E3_B3_13	D8	IVC2	E3	B3	D8_E3	PE	Female
Tri_hv_D8_IVC2_E3_B3_14	D8	IVC2	E3	B3	D8_E3	PE	Female
Tri_hv_D8_IVC2_E3_B3_15	D8	IVC2	E3	B3	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B3_17	D8	IVC2	E3	B3	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B3_18	D8	IVC2	E3	B3	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B3_19	D8	IVC2	E3	B3	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B3_20	D8	IVC2	E3	B3	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B3_22	D8	IVC2	E3	B3	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B3_24	D8	IVC2	E3	B3	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B3_25	D8	IVC2	E3	B3	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B3_26	D8	IVC2	E3	B3	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B3_27	D8	IVC2	E3	B3	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B3_28	D8	IVC2	E3	B3	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B3_29	D8	IVC2	E3	B3	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B3_30	D8	IVC2	E3	B3	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B3_31	D8	IVC2	E3	B3	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B3_32	D8	IVC2	E3	B3	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B3_33	D8	IVC2	E3	B3	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B3_35	D8	IVC2	E3	B3	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B3_36	D8	IVC2	E3	B3	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B3_37	D8	IVC2	E3	B3	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B3_38	D8	IVC2	E3	B3	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B3_39	D8	IVC2	E3	B3	D8_E3	PE	Female
Tri_hv_D8_IVC2_E3_B3_40	D8	IVC2	E3	B3	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B3_41	D8	IVC2	E3	B3	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B3_42	D8	IVC2	E3	B3	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B3_43	D8	IVC2	E3	B3	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B3_46	D8	IVC2	E3	B3	D8_E3	PE	Female
Tri_hv_D8_IVC2_E3_B3_47	D8	IVC2	E3	B3	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B3_48	D8	IVC2	E3	B3	D8_E3	PE	Female
Tri_hv_D8_IVC2_E3_B3_50	D8	IVC2	E3	B3	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B3_51	D8	IVC2	E3	B3	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B3_52	D8	IVC2	E3	B3	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B3_54	D8	IVC2	E3	B3	D8_E3	TE	Female
Tri_hv_D8_IVC2_E3_B3_55	D8	IVC2	E3	B3	D8_E3	TE	Female
